70600,63000,4.92,1091,5410,19664,2.36,1.3518,5.6,31.9,4400,.4186,29.4,26.6,20.55,51200,61.3,2.9173,5.72,.813,222,10.24,177,134,.8,3.51,130,989,-1150
70800,122000,4.34,1164,5680,23486,2.23,1.3339,5.24,28.3,4250,.3763,28.2,32.4,21.82,53600,58.9,2.7588,6.96,.812,279,10.99,209,152,.78,4.11,115,990,-1150
70100,84000,5.19,596,4710,16403,3.33,1.3966,5.68,31.5,4420,.4313,26.2,21.8,18.91,49100,64,3.1076,3.81,.873,275,10.95,194,91,.86,4.31,90,991,-1150
67800,95000,4.97,901,4490,17521,1.71,1.3071,5.39,30.9,3920,.4059,26.9,23.4,18.63,48100,59.7,2.7482,3.66,.81,236,10.02,198,107,.86,4.06,99,992,-1150
72100,89000,5.41,869,5040,17148,1.9,1.504,5.83,33,4240,.4408,31.1,25.6,19.2,49500,63.2,3.1076,4.15,.842,273,10.96,204,107,.95,4.04,87,993,-1150
78500,100000,4.95,1059,6820,10252,2.4,1.3876,5.67,31.4,4840,.3964,27.4,28.7,22.23,53500,63.4,2.9807,4.7,.867,251,11.07,169,75,.94,3.56,183,994,-1150
85000,8900,5.16,120,5400,18453,2.69,1.3697,6.1,36.8,4540,.4704,32.8,11.6,19.29,50500,72,3.0864,7.57,.972,163,12.45,79,149,.85,5.56,81,995,-1150
88800,6100,5.06,118,5400,17521,2.83,1.4772,6.34,38.4,4740,.4799,34.5,11.5,19.33,50900,77.7,3.2661,7.81,.986,172,12.72,78,148,.9,5.26,91,996,-1150
77800,100000,4.38,1107,7350,15284,2.15,1.3339,5.45,30.8,4460,.3763,27.1,30.8,21.34,54500,61.7,2.5897,6.63,.837,259,11.13,252,108,.72,2.72,126,997,-1150
67300,125000,4.67,1186,11450,14166,1.78,1.2623,5.16,28.4,4040,.3583,25.3,25.2,19,47400,55.5,2.7376,4.89,.731,253,9.65,196,91,.78,3.9,125,998,-1150
83200,110000,4.48,904,4250,21528,2.31,1.2534,5.28,32.2,4160,.3879,31.5,30.2,23.06,59400,63.6,2.6425,6.74,.799,303,11.43,274,143,.81,3.78,110,999,-1150
84000,91000,4.41,849,1780,20503,2.35,1.2444,5.37,34.1,4740,.4165,31.6,28.6,22.83,59700,62.7,2.7165,8.92,.799,265,11.19,206,148,.74,3.74,95,1000,-1150
76800,95000,5.09,1021,9500,12395,1.96,1.325,5.44,30.1,4400,.4101,27,28.4,23.02,56300,59.5,2.6636,5.41,.88,281,11.54,179,82,.79,3.87,106,1001,-1150
82800,87000,5.43,905,4330,14445,2.94,1.5309,6.36,35.8,4690,.4566,34.3,30.7,21.48,59900,72.2,3.0336,1.45,.945,321,12.09,237,59,1.05,4.02,108,1002,-1150
84400,103000,4.99,963,4310,20690,2.2,1.2892,5.43,33.3,4400,.426,35.8,29.4,21.72,55900,65.5,2.8856,6.87,.849,259,11.66,214,123,.8,3.9,112,1003,-1150
77600,40000,5.26,916,6440,16030,2.23,1.4145,5.95,31.4,4550,.4545,33.2,29.4,19.26,49400,59.1,3.1393,4.08,.833,413,10.68,280,79,.91,4.71,92,1004,-1150
71500,95000,4.89,580,5110,21342,3.25,1.2086,5.29,30.1,3770,.3921,25.7,21.4,18.22,46700,61.4,2.6108,4.9,.822,271,10.02,179,100,.9,4.24,96,1005,-1150
73400,88000,5.21,1319,3130,16030,2.3,1.4056,5.84,32.7,4230,.3847,31.1,29.4,19.96,56500,63.9,2.8116,2.91,.831,305,10.95,226,60,1.01,3.84,80,1006,-1150
78200,112000,5.12,1342,4620,4473,1.4,1.4145,6.14,31.9,4940,.4228,30.9,35.5,21.62,58600,65.7,2.7799,6.25,.931,333,11.71,287,177,.98,4.79,112,1007,-1150
88800,81000,4.94,885,2790,13234,2.22,1.3071,5.5,33.6,4910,.4323,32.5,32.8,24.13,64200,67.7,3.0019,2.93,.855,304,12.3,274,68,.88,3.12,126,1008,-1150
