77800,86000,6,1118,8010,29500,2.12,1.25,5.25,29.4,4520,.399,31.4,28.9,21.29,54200,58.7,2.61,5.05,.798,297,10.68,284,141,.76,3.68,96,924,-1250
81300,86000,5.8,1025,7460,29700,2.33,1.31,5.27,28.8,4250,.404,27.8,28.6,22.43,54900,57.6,2.59,7.67,.77,267,10.45,238,198,.78,3.51,157,925,-1250
72400,65000,5.48,1053,10030,31500,2.18,1.09,4.8,26.1,4130,.354,28.6,25.1,19.28,49700,54,2.3,6.28,.752,274,9.51,230,135,.85,3.72,112,926,-1250
75700,72000,5.55,949,9170,32700,2.36,1.27,5.06,29,4390,.369,28.9,26.1,20.18,51700,56.3,2.39,7.07,.792,292,10,231,181,.91,3.58,136,927,-1250
85000,62000,5.82,1154,9950,33400,2.12,1.14,5.33,30.5,4910,.412,29.9,28.3,21.65,54300,60,2.76,6.85,.872,270,11.36,193,179,.79,4.42,147,928,-1250
76300,73000,4.57,903,6810,19800,2.43,1.17,5.18,28.7,4490,.391,27.4,25.8,20.99,53700,56.8,2.67,6.63,.799,292,10.45,239,167,.76,4.37,126,929,-1250
77300,103000,4.52,1048,7240,21000,2.35,1.17,5.15,29.2,4400,.418,28.4,26.5,21.41,48900,55,2.56,6.49,.745,280,10,234,149,.82,3.28,81,930,-1250
85900,87000,5.33,1139,3960,17000,2.26,1.42,5.99,33.1,5090,.455,32.9,28.2,23.35,57500,61.4,2.96,1.52,.874,304,11.66,280,67,1.04,3.1,82,931,-1250
72600,63000,4.04,908,8320,22400,2.03,1.16,4.81,26.1,4330,.36,26.2,25.2,18.26,47600,51.2,2.53,5.01,.72,251,9.44,178,120,.84,3.77,127,932,-1250
84000,49000,4.48,1007,9520,25000,2.17,1.17,5.13,29.1,5090,.438,34,28.6,21.52,53900,59.2,2.69,6.97,.888,286,10.86,208,146,.82,4.45,117,933,-1250
76200,72000,4.88,845,8510,28400,2.39,1.1,5.15,28.7,4450,.397,25.6,27.1,20.44,52500,57.4,2.65,7.33,.809,265,10.29,209,155,.75,3.73,86,934,-1250
79900,62000,4.79,914,6670,22000,2.33,1.23,5.33,28.4,4440,.4,28.5,26,20.01,53400,55.8,2.59,6.23,.764,281,10.23,264,142,.85,3.73,69,935,-1250
71000,77000,5.22,1183,7410,24000,2.15,1.32,5.38,29.9,4700,.44,26.1,26.5,20.72,54100,55.6,2.83,6.34,.762,283,10.23,233,163,.7,4.34,99,936,-1250
76900,58000,4.73,951,8170,27800,2.26,1.2,5.25,28.8,4810,.405,26.5,28.4,21.57,54900,60.4,2.75,7.36,.869,303,10.98,264,158,.72,4.02,105,937,-1250
85000,54000,5.09,1004,8100,23300,2.22,1.25,5.62,31.8,4790,.433,25.1,28.4,22.8,56800,58.4,3.1,6.74,.835,293,11.48,237,171,.83,3.47,112,938,-1250
72500,72000,5.07,1188,8780,20500,2.2,1.08,4.87,26.2,4290,.345,23.1,26,19.21,49900,57.9,2.4,5.97,.774,265,10,233,150,.74,3.88,85,939,-1250
63700,124000,4.55,904,4850,19000,2.35,1.11,4.89,26.5,3650,.341,22.2,23.2,17.39,44300,51.1,2.48,6.05,.652,230,9.24,173,139,.79,3.17,114,940,-1250
66600,78000,4.43,877,7980,23300,2.03,1.08,4.81,25.5,3750,.319,23.2,23.5,16.89,44500,51.2,2.46,5.17,.676,232,8.83,198,108,.74,3.26,99,941,-1250
